image_name,question,answer
eabfc8bd.jpg,Are the laces tied in a bow,yes
eabfc8bd.jpg,What is the main color of the shoes,tan
eabfc8bd.jpg,What is the style of the shoes,casual
eabfc8bd.jpg,What material are the shoes made of,leather
eabfc8bd.jpg,What type of shoe is shown,loafers
eac024fa.jpg,What is on the desk besides the computer,lamp
eac024fa.jpg,What is the main color of the desk,black
eac024fa.jpg,What is the shape of the desk,rectangular
eac024fa.jpg,What is under the desk,tower
eac024fa.jpg,What type of plant is shown in the pot,plant
eac0305d.jpg,How many buttons are visibly on the top of the mouse,five
eac0305d.jpg,What is the main color of the mouse,black
eac0305d.jpg,What is the material of the mouse's cable,braided
eac0305d.jpg,What is the shape of the mouse,ergonomic
eac0305d.jpg,What type of connection does the mouse use,wired
eac17d40.jpg,Does the chair have a headrest,yes
eac17d40.jpg,What is the main color of the chair,black
eac17d40.jpg,What is the shape of the chair's base,star
eac17d40.jpg,What material is the chair back made of,mesh
eac17d40.jpg,What type of armrests does the chair have,pu
eac2daa1.jpg,How many straps does the sandal have,one
eac2daa1.jpg,What is the main color of the sandal,cognac
eac2daa1.jpg,What is the style of the sandal's ankle strap,buckle
eac2daa1.jpg,What material appears to be used for the straps,leather
eac2daa1.jpg,What type of footwear is shown,sandal
eac4f858.jpg,How many cups are shown in the image,one
eac4f858.jpg,Is the cup shown full or empty,empty
eac4f858.jpg,What is the apparent material of the cup,paper
eac4f858.jpg,What is the main color of the cup,white
eac4f858.jpg,What is the shape of the cup,cylindrical
eac61984.jpg,What is the main color of the shoe,brown
eac61984.jpg,What is the sole color,white
eac61984.jpg,What is the style of the shoe,sneakers
eac61984.jpg,What material appears to be used for the upper,leather
eac61984.jpg,What type of laces are shown,tan
eac8d396.jpg,How many earrings are shown,two
eac8d396.jpg,What is the apparent closure type,clasp
eac8d396.jpg,What is the main metal apparent,steel
eac8d396.jpg,What is the overall finish of the earrings,flattened
eac8d396.jpg,What is the shape of the earrings,hoops
eacbf09a.jpg,What is the dominant metal color,yellow
eacbf09a.jpg,What is the primary gemstone,diamond
eacbf09a.jpg,What is the setting style of the pendant,v
eacbf09a.jpg,What is the shape of the diamond,round
eacbf09a.jpg,What is the type of necklace chain,delicate
eacc07e0.jpg,How many bowls are shown in the image,four
eacc07e0.jpg,What appears to be the material of the dinnerware,ceramic
eacc07e0.jpg,What is the main color of the dinnerware,white
eacc07e0.jpg,What is the shape of the plates,round
eacc07e0.jpg,What secondary color accents the white,gold
eace4dc2.jpg,What color are the accents on the zipper pulls,red
eace4dc2.jpg,What color are the model's pants,black
eace4dc2.jpg,What is the color of the zipper,red
eace4dc2.jpg,What is the main color of the jacket,white
eace4dc2.jpg,What is the type of garment shown,jacket
ead84466.jpg,Does the ottoman have a lid,yes
ead84466.jpg,How many armrests does the ottoman have,two
ead84466.jpg,What is the color of the ottoman's upholstery,beige
ead84466.jpg,What is the main shape of the ottoman,rectangular
ead84466.jpg,What is the primary material of the legs,wood
eadadecf.jpg,What geometric design is featured on the metal accent,greek
eadadecf.jpg,What is the main color of the bracelet's leather,black
eadadecf.jpg,What is the overall shape of the bracelet,rectangular
eadadecf.jpg,What is the pattern of the leather braiding,braided
eadadecf.jpg,What is the primary metal used in the clasp,stainless
eae0cd84.jpg,How many hooks are there,two
eae0cd84.jpg,How many screws are included,two
eae0cd84.jpg,What is the main color of the hook,bronze
eae0cd84.jpg,What is the shape of the mounting plate,square
eae0cd84.jpg,What material are the wall anchors,plastic
eae54da2.jpg,How many main colors are present in the tie,two
eae54da2.jpg,What is the main pattern on the tie,stripes
eae54da2.jpg,What is the primary color of the stripes,blue
eae54da2.jpg,What is the shape of the tie,triangular
eae54da2.jpg,What is the tie made of,silk
eaf992a4.jpg,How does the barricade expand,accordion
eaf992a4.jpg,What is the main color of the barricade,yellow
eaf992a4.jpg,What is the primary material of the barricade,plastic
eaf992a4.jpg,What shape is the base of the barricade,triangular
eaf992a4.jpg,What symbol is shown on the barricade,triangle
eafd0a77.jpg,How many curtains are in the set,two
eafd0a77.jpg,What is the apparent texture of the curtain fabric,smooth
eafd0a77.jpg,What is the general style of the curtains,solid
eafd0a77.jpg,What is the main color of the curtains,turquoise
eafd0a77.jpg,What type of heading do the curtains have,grommets
eb0502f6.jpg,How many chair covers are shown in the main image,one
eb0502f6.jpg,What is the apparent material of the chair legs,wood
eb0502f6.jpg,What is the main color of the chair cover,brown
eb0502f6.jpg,What is the overall shape of the chair cover,rectangular
eb0502f6.jpg,What is the style of the chair cover,stretch
eb061b5d.jpg,What is on the zipper pull,tassel
eb061b5d.jpg,What is the closure type,zipper
eb061b5d.jpg,What is the main color of the clutch,silver
eb061b5d.jpg,What is the shape of the clutch,rectangular
eb061b5d.jpg,What material is the clutch made of,leather
eb103102.jpg,Are the edges of the sticky notes visible,yes
eb103102.jpg,How many pads are visible in the image,one
eb103102.jpg,What is the apparent texture of the sticky notes,smooth
eb103102.jpg,What is the main color of the visible sticky note,green
eb103102.jpg,What is the shape of the sticky notes,rectangular
eb121256.jpg,What is the color of the shoe's heel,brown
eb121256.jpg,What is the main color of the shoe,black
eb121256.jpg,What is the style of the shoe's closure,lace
eb121256.jpg,What material appears to be used for the shoe's upper,suede
eb121256.jpg,What type of heel does the shoe have,block
eb130f3e.jpg,How many stones are visible in the ring,one
eb130f3e.jpg,What is the overall style of the ring,solitaire
eb130f3e.jpg,What is the primary metal color of the ring,silver
eb130f3e.jpg,What is the setting style of the central stone,prong
eb130f3e.jpg,What is the shape of the central stone,round
eb16a753.jpg,How many drawers are there,four
eb16a753.jpg,What is the color of the top surface,walnut
eb16a753.jpg,What is the main color of the drawers,black
eb16a753.jpg,What is the material of the drawer handles,metal
eb16a753.jpg,What is the shape of the drawers,rectangular
eb2109e1.jpg,What is the color of the wall,lavender
eb2109e1.jpg,What is the main color of the flowers,purple
eb2109e1.jpg,What is the shape of the main elements,flowers
eb2109e1.jpg,What is the style of the quote,italics
eb2109e1.jpg,What is the type of furniture shown,bed
eb259689.jpg,What is the height of the shoe,low
eb259689.jpg,What is the main color of the shoe,white
eb259689.jpg,What is the style of the shoe,sneakers
eb259689.jpg,What is the type of sole,rubber
eb259689.jpg,What material is visible on the shoe,mesh
eb2bf7aa.jpg,How many circular charms are visible,three
eb2bf7aa.jpg,What is the color of the bracelet,silver
eb2bf7aa.jpg,What is the main shape of the bracelet,cuff
eb2bf7aa.jpg,What is the primary metal used,steel
eb2bf7aa.jpg,What is the shape of the largest charm,round
eb3ac8c4.jpg,How many containers are shown in total,three
eb3ac8c4.jpg,What is the apparent shape of the containers,round
eb3ac8c4.jpg,What is the color of the lids,blue
eb3ac8c4.jpg,What is the main color of the containers,white
eb3ac8c4.jpg,What material are the containers seemingly made of,plastic
eb3d739a.jpg,How many levers are shown in the image,one
eb3d739a.jpg,What is the main color of the door lever,black
eb3d739a.jpg,What is the shape of the lever handle,rectangular
eb3d739a.jpg,What metal is visible in the interior mechanism,brass
eb3d739a.jpg,What type of finish is on the door lever,matte
eb4178f4.jpg,What color is the stitching,white
eb4178f4.jpg,What is the apparent material of the sandal,leather
eb4178f4.jpg,What is the main color of the sandal,black
eb4178f4.jpg,What is the style of the sandal,fisherman
eb4178f4.jpg,What type of closure does the sandal have,slip
eb474583.jpg,How many markers are shown,eight
eb474583.jpg,What is the cap color of the orange marker,orange
eb474583.jpg,What is the color of the writing tip,black
eb474583.jpg,What is the main shape of the markers,cylindrical
eb474583.jpg,What is the overall arrangement of the markers,stacked
eb4aaf62.jpg,Does the binder appear to be thick or thin,thin
eb4aaf62.jpg,How many binders are shown in the image,one
eb4aaf62.jpg,Is the binder open or closed,closed
eb4aaf62.jpg,What is the main color of the binder,black
eb4aaf62.jpg,What is the shape of the binder,rectangular
eb4bf82e.jpg,How many boxes are in the set,three
eb4bf82e.jpg,What is the apparent material of the boxes,fabric
eb4bf82e.jpg,What is the main color of the boxes,blue
eb4bf82e.jpg,What is the pattern on the boxes,triangles
eb4bf82e.jpg,What is the shape of the boxes,rectangular
eb50ef86.jpg,What is the main color of the lamp base,white
eb50ef86.jpg,What is the material of the lamp base,glass
eb50ef86.jpg,What is the primary metal color used,brass
eb50ef86.jpg,What is the shape of the lampshade,round
eb50ef86.jpg,What type of lamp is shown,table
eb5197eb.jpg,How many pins are visible on the USB-C connector,four
eb5197eb.jpg,What is the main color of the cable,black
eb5197eb.jpg,What is the material of the cable,plastic
eb5197eb.jpg,What type of USB connector is on the left,a
eb5197eb.jpg,What type of USB connector is on the right,c
eb5aa7a4.jpg,Is the lid open or closed,open
eb5aa7a4.jpg,What color are the legs,black
eb5aa7a4.jpg,What is the main fabric color,beige
eb5aa7a4.jpg,What is the primary pattern on the ottoman,script
eb5aa7a4.jpg,What is the shape of the ottoman,square
eb5dcef5.jpg,How many parts does the box have,two
eb5dcef5.jpg,What is the color of the bottom band,brown
eb5dcef5.jpg,What is the main color of the box's body,green
eb5dcef5.jpg,What is the overall shape of the box,round
eb5dcef5.jpg,What material is the box made of,stoneware
eb5ec18b.jpg,How many stones are visible,twenty
eb5ec18b.jpg,What is the main color of the band,yellow
eb5ec18b.jpg,What is the setting of the stones,prong
eb5ec18b.jpg,What is the shape of the ring,round
eb5ec18b.jpg,What is the shape of the stones,round
eb7a9854.jpg,Does the mattress pad appear thick or thin,thick
eb7a9854.jpg,Is the mattress pad quilted,yes
eb7a9854.jpg,What is the apparent texture of the mattress pad,soft
eb7a9854.jpg,What is the main color of the mattress pad,white
eb7a9854.jpg,What is the shape of the mattress pad,rectangular
eb7b5f13.jpg,How many flip-flops are depicted in the image,two
eb7b5f13.jpg,What is the apparent material of the flip-flops,rubber
eb7b5f13.jpg,What is the main color of the flip-flop straps,red
eb7b5f13.jpg,What is the predominant pattern on the flip-flops,floral
eb7b5f13.jpg,What is the style of the footwear shown,flip
eb80e5b5.jpg,What is the metal of the band,gold
eb80e5b5.jpg,What is the overall color of the ring,white
eb80e5b5.jpg,What is the setting style of the diamonds,channel
eb80e5b5.jpg,What is the shape of the diamonds,round
eb80e5b5.jpg,What type of jewelry is shown,ring
eb861e1e.jpg,Are the laces visible,yes
eb861e1e.jpg,What is the main color of the shoe,green
eb861e1e.jpg,What is the material of the shoe's upper,canvas
eb861e1e.jpg,What is the style of the shoe,casual
eb861e1e.jpg,What type of shoe is shown,sneakers
eb86c331.jpg,Is the scale open or closed,open
eb86c331.jpg,What is the color of the weighing platform,silver
eb86c331.jpg,What is the main color of the scale's casing,black
eb86c331.jpg,What is the shape of the scale when closed,rectangular
eb86c331.jpg,What type of display does the scale have,digital
eb8eb93d.jpg,Does the liner appear flexible or rigid,flexible
eb8eb93d.jpg,How many liners are shown in the image,one
eb8eb93d.jpg,What is the apparent texture of the liner,smooth
eb8eb93d.jpg,What is the main color of the liner,clear
eb8eb93d.jpg,What is the shape of the liner,rectangular
eb9324a8.jpg,What is the apparent material of the screen protector,glass
eb9324a8.jpg,What is the main color of the phone's display shown,orange
eb9324a8.jpg,What is the number displayed on the phone's screen,03
eb9324a8.jpg,What is the overall transparency of the screen protector,clear
eb9324a8.jpg,What is the shape of the screen protector,rectangular
eb93f24d.jpg,What is the apparent material of the watch band,leather
eb93f24d.jpg,What is the color of the watch band,black
eb93f24d.jpg,What is the color of the watch casing,gold
eb93f24d.jpg,What is the main color of the watch face,black
eb93f24d.jpg,What is the shape of the watch face,round
eb9ef16e.jpg,What is the apparent material of the belt,leather
eb9ef16e.jpg,What is the finish of the buckle,silver
eb9ef16e.jpg,What is the main color of the belt,black
eb9ef16e.jpg,What is the style of the belt,casual
eb9ef16e.jpg,What shape is the buckle,round
eba54e7d.jpg,How many handles does the Dutch oven have,two
eba54e7d.jpg,What is the main color of the Dutch oven,pink
eba54e7d.jpg,What is the shape of the Dutch oven,round
eba54e7d.jpg,What is the type of oven shown,dutch
eba54e7d.jpg,What material is the knob made of,metal
eba8e545.jpg,How many eyelets are visible on the shoe,five
eba8e545.jpg,What is the apparent material of the shoe,canvas
eba8e545.jpg,What is the main color of the shoe,white
eba8e545.jpg,What is the style of the laces,flat
eba8e545.jpg,What type of shoe is shown,sneakers
ebab4ceb.jpg,How many earrings are shown,two
ebab4ceb.jpg,What is the earring type,studs
ebab4ceb.jpg,What is the main metal color,yellow
ebab4ceb.jpg,What is the setting style of the diamonds,prong
ebab4ceb.jpg,What is the shape of the diamonds,princess
ebc01c96.jpg,Are the filters all the same size,yes
ebc01c96.jpg,How many filters are shown in the image,six
ebc01c96.jpg,What is the apparent material of the filters,plastic
ebc01c96.jpg,What is the main color of the filters,white
ebc01c96.jpg,What is the shape of each filter,cylindrical
ebc32977.jpg,What color is the heel counter,black
ebc32977.jpg,What is the main color of the shoe,green
ebc32977.jpg,What is the sole material,rubber
ebc32977.jpg,What is the style of the shoe,slip
ebc32977.jpg,What is the upper material,textile
ebc601ed.jpg,What covers the platform and heel,glitter
ebc601ed.jpg,What is the heel type of the shoe,block
ebc601ed.jpg,What is the main color of the shoe's straps,pink
ebc601ed.jpg,What is the style of the sandal,dress
ebc601ed.jpg,What material appears to be used for the shoe's straps,satin
ebcafa8e.jpg,For whom is this shoe designed,women
ebcafa8e.jpg,What is the apparent material of the upper,wool
ebcafa8e.jpg,What is the main color of the shoe,charcoal
ebcafa8e.jpg,What is the sole color,grey
ebcafa8e.jpg,What is the type of shoe shown,slip
ebd25ae1.jpg,How many stones are visibly set in the ring,many
ebd25ae1.jpg,What appears to be the metal of the band,silver
ebd25ae1.jpg,What is the main color of the stones in the ring,green
ebd25ae1.jpg,What is the setting style of the ring,eternity
ebd25ae1.jpg,What is the shape of the ring,round
ebd4a2a8.jpg,How many lightbulbs are shown in the image,one
ebd4a2a8.jpg,What is the main color of the lightbulb,white
ebd4a2a8.jpg,What is the shape of the lightbulb,round
ebd4a2a8.jpg,What is the type of base on the lightbulb,screw
ebd4a2a8.jpg,What material appears to be the lightbulb's body,glass
ebd60460.jpg,How many earrings are shown in the image,two
ebd60460.jpg,What appears to be the material of the earrings,metal
ebd60460.jpg,What is the main color of the earrings,silver
ebd60460.jpg,What is the shape of the earrings,round
ebd60460.jpg,What is the type of earring shown,stud
ebd7a867.jpg,What is the main color of the necklace,silver
ebd7a867.jpg,What is the shape of the pendant,apple
ebd7a867.jpg,What is the style of the chain,box
ebd7a867.jpg,What material is the necklace made of,silver
ebd7a867.jpg,What word is inscribed on the pendant,teach
ebdb2191.jpg,How many hands does the clock have,two
ebdb2191.jpg,What is the main color of the clock,black
ebdb2191.jpg,What is the shape of the clock,round
ebdb2191.jpg,What is the style of the clock's design,floral
ebdb2191.jpg,What material is the frame made of,wood
ebdd8b5e.jpg,What color are the sheets,purple
ebdd8b5e.jpg,What is the main color of the quilt,taupe
ebdd8b5e.jpg,What is the pattern on the quilt,damask
ebdd8b5e.jpg,What is the pattern on the rug,stripes
ebdd8b5e.jpg,What is the shape of the bed's headboard,curved
ebe958ee.jpg,What color are the doll's shoes,red
ebe958ee.jpg,What color is the doll's collar,red
ebe958ee.jpg,What color is the doll's hat,yellow
ebe958ee.jpg,What is the doll's hair color,brown
ebe958ee.jpg,What is the main color of the doll's dress,yellow
ebfed9a0.jpg,Does the swatch appear smooth or rough,rough
ebfed9a0.jpg,Is the swatch primarily light or dark,light
ebfed9a0.jpg,What is the main color shown,grey
ebfed9a0.jpg,What is the overall shape of the swatch,rectangular
ebfed9a0.jpg,What is the texture of the swatch,woven
ebfee17a.jpg,What is the ink color shown,black
ebfee17a.jpg,What is the main color of the pen body,black
ebfee17a.jpg,What is the material of the pen barrel,plastic
ebfee17a.jpg,What is the shape of the pen clip,curved
ebfee17a.jpg,What is the writing point type,retractable
ec00ced0.jpg,Are the earrings hollow or solid,hollow
ec00ced0.jpg,How many earrings are shown in the image,two
ec00ced0.jpg,What is the main color of the earrings,white
ec00ced0.jpg,What is the shape of the earrings,triangle
ec00ced0.jpg,What type of earring is shown,stud
ec05931d.jpg,How many earrings are shown,two
ec05931d.jpg,What is the earring style,c
ec05931d.jpg,What is the finish of the earrings,polished
ec05931d.jpg,What is the main metal shown,silver
ec05931d.jpg,What is the shape of the earrings,hoops
ec05a8bc.jpg,Are the chairs armless or armed,armless
ec05a8bc.jpg,How many chairs are shown,two
ec05a8bc.jpg,What is the apparent material of the chairs,plastic
ec05a8bc.jpg,What is the main color of the chairs,grey
ec05a8bc.jpg,What shape is the chair seat,round
ec062490.jpg,What is the apparent material of the tie,silk
ec062490.jpg,What is the main color of the tie,red
ec062490.jpg,What is the pattern on the tie,dotted
ec062490.jpg,What is the shape of the tie,semi
ec062490.jpg,What is the tie designed for,men
ec08ebc8.jpg,How many shelves does the table have,two
ec08ebc8.jpg,What is the color of the metal legs,gold
ec08ebc8.jpg,What is the main color of the wood,dark
ec08ebc8.jpg,What is the primary material of the table top,wood
ec08ebc8.jpg,What is the shape of the tabletops,round
ec09a65a.jpg,How many casseroles are in the set,three
ec09a65a.jpg,What color are the lids' handles,brown
ec09a65a.jpg,What is a design element on the casseroles,birds
ec09a65a.jpg,What is the main color of the casseroles,white
ec09a65a.jpg,What is the shape of the casseroles,oval
ec0dd8a1.jpg,How many colors are used on the wallet,two
ec0dd8a1.jpg,What is the dominant color of the wallet,peach
ec0dd8a1.jpg,What is the main shape of the wallet,rectangular
ec0dd8a1.jpg,What is the shape of the decorative charm,circular
ec0dd8a1.jpg,What type of closure does the wallet appear to have,flap
ec117b3f.jpg,How many mop heads are shown in the image,one
ec117b3f.jpg,What is the apparent material of the mop head,cotton
ec117b3f.jpg,What is the main color of the mop head,white
ec117b3f.jpg,What is the shape of the mop head,rectangular
ec117b3f.jpg,What is the texture of the mop head,fuzzy
ec120e0d.jpg,How many stones are visible on the cross,nine
ec120e0d.jpg,What is the main color of the necklace,gold
ec120e0d.jpg,What is the primary material of the pendant,silver
ec120e0d.jpg,What is the shape of the pendant,cross
ec120e0d.jpg,What type of stones are on the pendant,zirconia
ec12b3e9.jpg,How many lightbulbs are shown,one
ec12b3e9.jpg,What is the finish of the bulb,matte
ec12b3e9.jpg,What is the main color of the bulb,white
ec12b3e9.jpg,What is the shape of the lightbulb,a19
ec12b3e9.jpg,What type of base does the bulb have,screw
ec13de05.jpg,How many pillows are shown in the image,five
ec13de05.jpg,What is the apparent texture of the fabric,smooth
ec13de05.jpg,What is the main color of the duvet cover set,grey
ec13de05.jpg,What is the overall style of the bedding,minimalist
ec13de05.jpg,What type of bedding is shown,duvet
ec140b4a.jpg,How many colors are predominantly visible in the plaid,three
ec140b4a.jpg,What is the main color of the sham,black
ec140b4a.jpg,What is the pattern on the sham,plaid
ec140b4a.jpg,What is the shape of the sham,rectangular
ec140b4a.jpg,What type of fabric is the sham made of,flannel
ec1a0cac.jpg,How many handles does the faucet have,two
ec1a0cac.jpg,What is the main color of the faucet,bronze
ec1a0cac.jpg,What is the material of the faucet,metal
ec1a0cac.jpg,What is the shape of the drain stopper,round
ec1a0cac.jpg,What type of faucet is shown,basin
ec1d87fa.jpg,How many wheels are visible on the laundry basket,two
ec1d87fa.jpg,Is there a label on the laundry basket,yes
ec1d87fa.jpg,What is the main color of the laundry basket,grey
ec1d87fa.jpg,What is the shape of the laundry basket,rectangular
ec1d87fa.jpg,What material appears to be used for the laundry basket,fabric
ec21bb7d.jpg,How many straps are visible across the foot,two
ec21bb7d.jpg,What is the main color of the sandals,brown
ec21bb7d.jpg,What is the style of the heel,flat
ec21bb7d.jpg,What material appears to be used for the straps,leather
ec21bb7d.jpg,What type of footwear is shown,sandals
ec225e94.jpg,Is the shoe closed or open-toed,closed
ec225e94.jpg,What is the main color of the shoe,black
ec225e94.jpg,What is the material of the shoe,suede
ec225e94.jpg,What is the shape of the toe,pointy
ec225e94.jpg,What type of heel does the shoe have,stiletto
ec272045.jpg,How many hangers are shown in the image,thirty
ec272045.jpg,What is the main color of the hangers,black
ec272045.jpg,What is the shape of the hangers,curved
ec272045.jpg,What material are the hangers covered in,velvet
ec272045.jpg,What metal is used for the hook,silver
ec287d2f.jpg,How many pillowcases are shown,two
ec287d2f.jpg,What is the apparent texture of the fabric,smooth
ec287d2f.jpg,What is the main color of the pillowcases,grey
ec287d2f.jpg,What is the pattern on the pillowcases,stripe
ec287d2f.jpg,What is the shape of the items shown,rectangular
ec371e8d.jpg,What are the accent stones,diamonds
ec371e8d.jpg,What color are the main gemstones,purple
ec371e8d.jpg,What is the metal color of the earrings,silver
ec371e8d.jpg,What is the shape of the central gemstone,heart
ec371e8d.jpg,What is the type of earring closure,leverback
ec380302.jpg,How many knobs are on top of the heater,two
ec380302.jpg,What is the main color of the heater,black
ec380302.jpg,What is the shape of the heater,oval
ec380302.jpg,What is the visible indicator light color,red
ec380302.jpg,What material appears to be the heater's casing,plastic
ec3ac47e.jpg,What gemstone surrounds the pearl,diamonds
ec3ac47e.jpg,What is the color of the central pearl,white
ec3ac47e.jpg,What is the main metal of the necklace,gold
ec3ac47e.jpg,What is the shape of the central pearl,round
ec3ac47e.jpg,What is the type of necklace,pendant
ec3dabed.jpg,How many straps are visibly present on the sandal,one
ec3dabed.jpg,Is the sandal design open or closed-toe,closed
ec3dabed.jpg,What is the apparent material of the sandal's upper,leather
ec3dabed.jpg,What is the main color of the sandal,black
ec3dabed.jpg,What type of footwear is shown,sandal
ec563719.jpg,What is the main color of the shoe,red
ec563719.jpg,What is the shape of the toe,pointed
ec563719.jpg,What is the style of the shoe,ballet
ec563719.jpg,What is the type of closure on the shoe,lace
ec563719.jpg,What material are the shoes made of,satin
ec5b35c9.jpg,What is the color of the strap,black
ec5b35c9.jpg,What is the main color of the bag,red
ec5b35c9.jpg,What is the primary material of the bag,leather
ec5b35c9.jpg,What is the style of the bag,sling
ec5b35c9.jpg,What type of closure is visible on the bag,buckle
ec61c59f.jpg,What is the main color of the shoe,grey
ec61c59f.jpg,What is the pattern on the shoe,speckled
ec61c59f.jpg,What is the sole color,white
ec61c59f.jpg,What is the style of the shoe,running
ec61c59f.jpg,What type of laces does the shoe have,flat
ec682010.jpg,How many earrings are shown,two
ec682010.jpg,What color are the smaller stones,white
ec682010.jpg,What is the main metal color,silver
ec682010.jpg,What is the primary color of the larger stones,blue
ec682010.jpg,What is the shape of the central stone,round
ec6821ea.jpg,What is the color of the heel insert,brown
ec6821ea.jpg,What is the main color of the boot,black
ec6821ea.jpg,What is the sole's main color,white
ec6821ea.jpg,What is the style of the sole,platform
ec6821ea.jpg,What type of boot is shown,chelsea
ec89acd4.jpg,Is the shoe design slip-on or lace-up,slip
ec89acd4.jpg,What is the main color of the shoe,grey
ec89acd4.jpg,What is the primary material of the upper,mesh
ec89acd4.jpg,What is the sole color,white
ec89acd4.jpg,What type of shoe is shown,sneaker
ec8ba190.jpg,What color is the inner lining visible at the top,teal
ec8ba190.jpg,What color is the insole visible at the top,orange
ec8ba190.jpg,What color is the sole of the shoe,white
ec8ba190.jpg,What is the main color of the shoe,black
ec8ba190.jpg,What is the style of the shoe,slip
ec8e1726.jpg,How many legs does the bench have,four
ec8e1726.jpg,What is the main color of the bench,gray
ec8e1726.jpg,What is the primary material of the legs,wood
ec8e1726.jpg,What is the shape of the bench,rectangular
ec8e1726.jpg,What is the style of the tufting,button
ec94909f.jpg,What color is the sole,white
ec94909f.jpg,What is the main color of the shoe,grey
ec94909f.jpg,What is the style of the shoe,slip
ec94909f.jpg,What material appears to be used for the upper,leather
ec94909f.jpg,What type of shoe is shown,loafers
ec953e83.jpg,What is the apparent material of the bin,stainless
ec953e83.jpg,What is the main color of the bin body,silver
ec953e83.jpg,What is the main color of the lid,white
ec953e83.jpg,What is the overall shape of the bin,cylindrical
ec953e83.jpg,What is the shape of the lid,oval
ec9adcc4.jpg,How many legs does the bed have,four
ec9adcc4.jpg,What is the general texture of the bed's fabric,smooth
ec9adcc4.jpg,What is the main color of the bed's fabric,grey
ec9adcc4.jpg,What is the shape of the bed's frame,rectangular
ec9adcc4.jpg,What material appears to make up the bed's legs,metal
ec9b37de.jpg,Does the mat have a border,yes
ec9b37de.jpg,Is the mat folded,no
ec9b37de.jpg,What is the apparent texture of the mat,carpeted
ec9b37de.jpg,What is the main color of the mat,blue
ec9b37de.jpg,What is the shape of the mat,rectangle
ec9c7b47.jpg,How many hooks are shown,three
ec9c7b47.jpg,What is the color of the small circle in the center,teal
ec9c7b47.jpg,What is the main color of the hooks,white
ec9c7b47.jpg,What is the shape of the suction cup,round
ec9c7b47.jpg,What material are the hooks made of,plastic
ec9db744.jpg,What is the bracelet's style,stretch
ec9db744.jpg,What is the overall form of the jewelry,bracelet
ec9db744.jpg,What is the primary color of the bracelet,purple
ec9db744.jpg,What is the shape of the beads,round
ec9db744.jpg,What material are the beads made of,amethyst
eca1bbd2.jpg,How many stones are there in total,two
eca1bbd2.jpg,What is the main color of the earring's metal,rose
eca1bbd2.jpg,What is the setting of the stones,prong
eca1bbd2.jpg,What is the shape of the zirconia stones,round
eca1bbd2.jpg,What type of earrings are these,studs
eca86dda.jpg,How are the labels stacked,neatly
eca86dda.jpg,What is the apparent texture of the labels,smooth
eca86dda.jpg,What is the main color of the labels,magenta
eca86dda.jpg,What is the overall form of the label stack,rectangular
eca86dda.jpg,What is the shape of the labels,rectangle
ecaa646e.jpg,How many handles are visible,one
ecaa646e.jpg,What color is the lid,grey
ecaa646e.jpg,What is the main color of the box,black
ecaa646e.jpg,What is the shape of the box,cube
ecaa646e.jpg,What material is the box made of,fabric
ecb3721b.jpg,How many hooks are shown in total,six
ecb3721b.jpg,What is the main shape of the suction cup,round
ecb3721b.jpg,What is the material of the suction cups appear to be,plastic
ecb3721b.jpg,What is the primary color of the hooks,brown
ecb3721b.jpg,What is the shape of each hook,j
ecb3a1fb.jpg,How many screws are shown,four
ecb3a1fb.jpg,What is the main color of the handle,black
ecb3a1fb.jpg,What is the material of the screws,metal
ecb3a1fb.jpg,What is the overall style of the handle,modern
ecb3a1fb.jpg,What is the shape of the handle,bar
ecbde42d.jpg,How many eyelets are visible on the shoe,five
ecbde42d.jpg,What is the main color of the shoe,olive
ecbde42d.jpg,What is the shape of the shoe's toe,pointed
ecbde42d.jpg,What material appears to be used for the shoe's upper,leather
ecbde42d.jpg,What type of closure does the shoe have,laces
ecbfdd0b.jpg,How many screws are shown in the image,four
ecbfdd0b.jpg,What appears to be the finish of the handle,satin
ecbfdd0b.jpg,What is the main shape of the handle,curved
ecbfdd0b.jpg,What is the pattern on the handle's surface,dimpled
ecbfdd0b.jpg,What metal are the screws seemingly made of,silver
eccbd0d9.jpg,How many doors are visible on the sideboard,two
eccbd0d9.jpg,How many drawers are visible,three
eccbd0d9.jpg,What is the color of the top surface,beige
eccbd0d9.jpg,What is the main color of the sideboard,white
eccbd0d9.jpg,What is the overall shape of the sideboard,rectangular
ecd87ed6.jpg,How many baseball bats are shown,two
ecd87ed6.jpg,What is the color of the baseball bat holders,black
ecd87ed6.jpg,What is the main color of the backpack,blue
ecd87ed6.jpg,What is the primary material of the backpack,polyester
ecd87ed6.jpg,What item is secured to the front of the backpack,helmet
ecda41f9.jpg,How many straps does the sandal have across the top of the foot,one
ecda41f9.jpg,What is the apparent material of the upper part of the sandal,leather
ecda41f9.jpg,What is the main color of the sandal,black
ecda41f9.jpg,What is the style of the sandal,slide
ecda41f9.jpg,What type of footwear is shown,sandal
ece2c755.jpg,How many light sources are visible,one
ece2c755.jpg,What is the color of the glass shade,white
ece2c755.jpg,What is the color of the metal part,brass
ece2c755.jpg,What is the main shape of the light fixture,sphere
ece2c755.jpg,What is the mounting type of this light,wall
ece47b0f.jpg,What color are the flowers on the ironing board,blue
ece47b0f.jpg,What is the main color of the ironing board's legs,white
ece47b0f.jpg,What is the pattern on the ironing board surface,floral
ece47b0f.jpg,What is the shape of the ironing board,rectangular
ece47b0f.jpg,What material is the shelf made of,metal
