path,question,answer
cb/cb664709.jpg,What is the shape of the central stone,round
cb/cb664709.jpg,What is the metal's apparent color,gold
cb/cb664709.jpg,What is the style of the necklace,solitaire
cb/cb664709.jpg,What is the setting type of the central stone,bezel
cb/cb664709.jpg,What is the main type of jewelry shown,necklace
cb/cb69e38c.jpg,What is the dominant metal color of the necklace,yellow
cb/cb69e38c.jpg,What is the shape of the diamond,round
cb/cb69e38c.jpg,What is the setting style of the diamond,solitaire
cb/cb69e38c.jpg,What is the type of necklace chain,delicate
cb/cb69e38c.jpg,What is the primary gemstone shown,diamond
cb/cb6f082a.jpg,What is the primary color of the bedside table,brown
cb/cb6f082a.jpg,How many drawers does the table have,one
cb/cb6f082a.jpg,What is the material of the table's drawer handle,metal
cb/cb6f082a.jpg,What is the shape of the table,rectangular
cb/cb6f082a.jpg,What is on the top shelf of the table,books
cb/cb7022d9.jpg,What is the shape of the central stones,princess
cb/cb7022d9.jpg,How many stones are there in total,five
cb/cb7022d9.jpg,What is the main metal color,platinum
cb/cb7022d9.jpg,What is the type of ring shown,band
cb/cb7022d9.jpg,What is the number stamped on the inside of the band,925
cb/cb8e2c7f.jpg,What is the main shape of the handle,curve
cb/cb8e2c7f.jpg,What is the primary color of the door lever,brass
cb/cb8e2c7f.jpg,How many levers are visible in the image,two
cb/cb8e2c7f.jpg,What type of metal appears to be used,brass
cb/cb8e2c7f.jpg,What is the style of the door handle,lever
cb/cb9166ac.jpg,What is the shape of the plate,oval
cb/cb9166ac.jpg,What is the main color of the plate,white
cb/cb9166ac.jpg,How many plates are shown in the image,one
cb/cb9166ac.jpg,Does the plate appear to have a pattern,no
cb/cb9166ac.jpg,Is the plate rectangular,no
cb/cb9beb62.jpg,What is the main color of the lightbulb,white
cb/cb9beb62.jpg,What is the shape of the lightbulb's reflector,reflector
cb/cb9beb62.jpg,What type of base does the lightbulb have,screw
cb/cb9beb62.jpg,What is the overall shape of the bulb,par38
cb/cb9beb62.jpg,Is the bulb shown individually or in a pack,individual
cb/cba4200b.jpg,What is the main color of the storage boxes,blue
cb/cba4200b.jpg,How many storage boxes are in the set,three
cb/cba4200b.jpg,What is the pattern on the boxes,waves
cb/cba4200b.jpg,What is the shape of the boxes,square
cb/cba4200b.jpg,What appears to be the material of the boxes,fabric
cb/cbb71b84.jpg,What is the main color of the storage box,blue
cb/cbb71b84.jpg,What is the shape of the storage box,rectangular
cb/cbb71b84.jpg,What is the pattern on the sides of the box,triangles
cb/cbb71b84.jpg,Is the box foldable (yes/no),yes
cb/cbb71b84.jpg,What is the primary material of the box,fabric
cb/cbb94288.jpg,What is the shape of the lever handle,wave
cb/cbb94288.jpg,What type of keyhole is shown,single
cb/cbb94288.jpg,What is the main color of the door lever,brass
cb/cbb94288.jpg,What is the overall style of the door handle,modern
cb/cbb94288.jpg,What type of finish does the handle appear to have,antique
cb/cbbb3db8.jpg,What is the shape of the larger gemstone,pear
cb/cbbb3db8.jpg,What is the dominant color of the earrings,blue
cb/cbbb3db8.jpg,What is the shape of the smaller stones,round
cb/cbbb3db8.jpg,What appears to be the metal of the setting,silver
cb/cbbb3db8.jpg,What is the overall style of the earrings,drop
cb/cbc15230.jpg,What is the main metal color of the necklace,white
cb/cbc15230.jpg,What is the shape of the central stone,round
cb/cbc15230.jpg,What is the style of the necklace,solitaire
cb/cbc15230.jpg,What is the type of chain used,delicate
cb/cbc15230.jpg,How many stones are prominently visible,one
cb/cbc32c36.jpg,What is the main color of the microwave,black
cb/cbc32c36.jpg,How many control knobs are visible,two
cb/cbc32c36.jpg,What is the shape of the microwave,rectangular
cb/cbc32c36.jpg,Is the microwave door transparent,yes
cb/cbc32c36.jpg,What type of appliance is shown,microwave
cb/cbc47d7c.jpg,What is the main color of the rug,chestnut
cb/cbc47d7c.jpg,What is the shape of the rug,rectangular
cb/cbc47d7c.jpg,What type of floor is the rug on,wood
cb/cbc47d7c.jpg,What color is the sofa,gray
cb/cbc47d7c.jpg,What is near the bottom left corner of the rug,shoes
cb/cbc5e833.jpg,What is the main color of the sham,green
cb/cbc5e833.jpg,What is the color of the border,white
cb/cbc5e833.jpg,What is the shape of the sham,square
cb/cbc5e833.jpg,How many borders does the sham have,two
cb/cbc5e833.jpg,What is the apparent texture of the sham,smooth
cb/cbc96ae7.jpg,What is the main color of the boots,tan
cb/cbc96ae7.jpg,What type of closure do the boots have,laces
cb/cbc96ae7.jpg,What is the approximate height of the boot shaft,mid
cb/cbc96ae7.jpg,What is the sole's primary color,black
cb/cbc96ae7.jpg,What material appears to be used for the upper,leather
cb/cbc99293.jpg,What is the main color of the Dutch oven,red
cb/cbc99293.jpg,What material is the knob on the lid made of,metal
cb/cbc99293.jpg,How many handles does the Dutch oven have,two
cb/cbc99293.jpg,What is the shape of the Dutch oven,round
cb/cbc99293.jpg,What is the overall condition of the Dutch oven shown,new
cb/cbce3066.jpg,What is the main color of the headboard,dune
cb/cbce3066.jpg,What is the shape of the headboard's top,wingback
cb/cbce3066.jpg,What material is the base of the headboard made of,wood
cb/cbce3066.jpg,How many legs does the headboard have,four
cb/cbce3066.jpg,What is the overall style of the headboard,sleigh
cb/cbd1f814.jpg,What is the shape of the cubic zirconia,round
cb/cbd1f814.jpg,What is the setting of the earring,prong
cb/cbd1f814.jpg,What is the main color of the earrings,silver
cb/cbd1f814.jpg,What type of earring is shown,stud
cb/cbd1f814.jpg,How many earrings are shown in the image,two
cb/cbd4f237.jpg,What is the main color of the chair,blue
cb/cbd4f237.jpg,What type of chair is shown,recliner
cb/cbd4f237.jpg,Is the chair rocking,yes
cb/cbd4f237.jpg,What is the apparent texture of the chair's fabric,fabric
cb/cbd4f237.jpg,How many arms does the chair have,two
cb/cbd5cf0b.jpg,What is the main color of the boot,cognac
cb/cbd5cf0b.jpg,What type of boot is shown,chelsea
cb/cbd5cf0b.jpg,What is the style of the boot,casual
cb/cbd5cf0b.jpg,What material appears to be used for the boot's upper,leather
cb/cbd5cf0b.jpg,What is the shape of the toe,rounded
cb/cbd8e7b2.jpg,What is the shape of the gemstones,round
cb/cbd8e7b2.jpg,What is the main color of the earrings,white
cb/cbd8e7b2.jpg,How many earrings are shown in the image,two
cb/cbd8e7b2.jpg,What is the setting of the gemstones,prong
cb/cbd8e7b2.jpg,What type of metal is visible,silver
cb/cbe05f6f.jpg,What is the main color of the filament,blue
cb/cbe05f6f.jpg,What is the shape of the spool,round
cb/cbe05f6f.jpg,What is the material of the filament,petg
cb/cbe05f6f.jpg,What is the diameter of the filament,1
cb/cbe05f6f.jpg,What is the color of the spool's center,black
cb/cbe81f4d.jpg,What is the main color of the shoe,black
cb/cbe81f4d.jpg,What is the color of the heel patch,blue
cb/cbe81f4d.jpg,What is the color of the toe cap,grey
cb/cbe81f4d.jpg,What type of shoe is shown,sneaker
cb/cbe81f4d.jpg,What is the material of the sole,rubber
cb/cbf34f94.jpg,What is the main color of the lace trim,gold
cb/cbf34f94.jpg,What is the shape of the table cover,square
cb/cbf34f94.jpg,What is the apparent material of the main body of the cover,plastic
cb/cbf34f94.jpg,What is the pattern on the main body of the cover,floral
cb/cbf34f94.jpg,What is the type of edge on the table cover,lace
cb/cbf3f0b6.jpg,What is the shape of the gemstones,square
cb/cbf3f0b6.jpg,What is the metal's apparent color,silver
cb/cbf3f0b6.jpg,What is the style of the earring closure,hook
cb/cbf3f0b6.jpg,What is the overall color of the earrings,white
cb/cbf3f0b6.jpg,How many earrings are shown,two
cb/cbf445c6.jpg,What is the main color of the lids,red
cb/cbf445c6.jpg,How many jars are shown,four
cb/cbf445c6.jpg,What is the apparent material of the jars,plastic
cb/cbf445c6.jpg,What shape are the jars,cylindrical
cb/cbf445c6.jpg,What is the type of closure on the jars,snapfit
cb/cbf60d3b.jpg,What is the shape of the bowl,round
cb/cbf60d3b.jpg,What is the main color of the bowl,white
cb/cbf60d3b.jpg,How many bowls are shown in the image,one
cb/cbf60d3b.jpg,Does the bowl appear to have a lid,no
cb/cbf60d3b.jpg,What is the apparent texture of the bowl,smooth
cb/cbf8539a.jpg,What is the main color of the garment bag,gray
cb/cbf8539a.jpg,What is the primary closure type of the bag,zipper
cb/cbf8539a.jpg,What material appears to be used for the pockets,mesh
cb/cbf8539a.jpg,What is at the top of the garment bag for hanging,hook
cb/cbf8539a.jpg,How many zippered pockets are visible on the front,three
cb/cbf9c862.jpg,What is the shape of the central stone,round
cb/cbf9c862.jpg,What is the setting style of the central stone,halo
cb/cbf9c862.jpg,What is the main metal color,white
cb/cbf9c862.jpg,What is the overall shape of the ring,round
cb/cbf9c862.jpg,What is the type of ring shown,finering
cc/cc0e38c5.jpg,What is the shape of the clips,rectangular
cc/cc0e38c5.jpg,How many rows of clips are shown,five
cc/cc0e38c5.jpg,What is the main arrangement of the clips,rows
cc/cc0e38c5.jpg,What is the apparent material of the clips,plastic
cc/cc0e38c5.jpg,What is the overall color scheme,pastel
cc/cc0e4def.jpg,What is the main color of the chair's base,black
cc/cc0e4def.jpg,What material is the chair's seat made of,leather
cc/cc0e4def.jpg,What is the type of the headrest,mesh
cc/cc0e4def.jpg,Does the chair have a footrest,yes
cc/cc0e4def.jpg,How many wheels does the chair have,five
cc/cc1476c4.jpg,How many containers are shown,three
cc/cc1476c4.jpg,What is the main color of the containers,white
cc/cc1476c4.jpg,What is the shape of the containers,round
cc/cc1476c4.jpg,What material are the containers made of,plastic
cc/cc1476c4.jpg,What color are the lids,blue
cc/cc239379.jpg,What is the main color of the cap,grey
cc/cc239379.jpg,What is the shape of the logo,star
cc/cc239379.jpg,What is the style of the cap,baseball
cc/cc239379.jpg,What color is the logo's outline,black
cc/cc239379.jpg,What word is visible on the brim,starter
cc/cc269b57.jpg,What is the main shape of the storage box,cube
cc/cc269b57.jpg,What is the color of the box's lid,blue
cc/cc269b57.jpg,How many handles are visible on the box,one
cc/cc269b57.jpg,What is the material of the storage box,fabric
cc/cc269b57.jpg,What is the shape of the label on the box,square
cc/cc2c9acb.jpg,What is the main color of the backpack,black
cc/cc2c9acb.jpg,What is the primary material of the backpack,fabric
cc/cc2c9acb.jpg,How many main zipper compartments are visible on the front,two
cc/cc2c9acb.jpg,What is the shape of the backpack,rectangular
cc/cc2c9acb.jpg,What type of closure is shown on the side pockets,zipper
cc/cc454dcf.jpg,What is the main color of the sandal,nude
cc/cc454dcf.jpg,What material is the wedge made of,espadrille
cc/cc454dcf.jpg,What type of closure does the sandal have,buckle
cc/cc454dcf.jpg,What is the sandal's heel type,wedge
cc/cc454dcf.jpg,What is the material of the sandal straps,leather
cc/cc4b6907.jpg,What is the main color of the shelf,gold
cc/cc4b6907.jpg,What is the shape of the shelf,rectangular
cc/cc4b6907.jpg,What is the material of the shelf,metal
cc/cc4b6907.jpg,How many shelves are shown,one
cc/cc4b6907.jpg,Is the shelf mounted,yes
cc/cc555632.jpg,What is the main color of the shoe,lime
cc/cc555632.jpg,What is the style of the shoe,sneakers
cc/cc555632.jpg,What is the visible material of the upper shoe,textile
cc/cc555632.jpg,Does the shoe have laces,no
cc/cc555632.jpg,What is the sole color,white
cc/cc5a0579.jpg,What is the main color of the keyboard,black
cc/cc5a0579.jpg,What type of layout does the keyboard have,qwerty
cc/cc5a0579.jpg,Is there a touchpad included,yes
cc/cc5a0579.jpg,What is the keyboard's overall shape,rectangular
cc/cc5a0579.jpg,How many keys are visible,many
cc/cc658c9a.jpg,What is the main color of the shoe,black
cc/cc658c9a.jpg,What color is the stripe on the back,yellow
cc/cc658c9a.jpg,What color is the sole,grey
cc/cc658c9a.jpg,What type of shoe is shown,trainers
cc/cc658c9a.jpg,What is the material of the upper,textile
cc/cc7a929f.jpg,What is the main color of the accessories,bronze
cc/cc7a929f.jpg,How many towel bars are shown,two
cc/cc7a929f.jpg,What shape is the towel ring,circular
cc/cc7a929f.jpg,How many hooks are on the robe hook,two
cc/cc7a929f.jpg,What is the style of the mounting hardware,wall
cc/cc7dd00b.jpg,What is the main color of the lip fluid,pink
cc/cc7dd00b.jpg,What is the applicator type of the gloss,wand
cc/cc7dd00b.jpg,What is the finish of the lip fluid,matte
cc/cc7dd00b.jpg,What is the packaging color of the gloss,black
cc/cc7dd00b.jpg,What is the finish of the gloss,glossy
cc/cc977413.jpg,What is the main color of the shoe,blue
cc/cc977413.jpg,What type of shoe is shown,moccasin
cc/cc977413.jpg,What is the sole color,brown
cc/cc977413.jpg,What material appears to be used for the upper,suede
cc/cc977413.jpg,How many shoes are in the image,one
cc/cc9ff710.jpg,What is the main color of the pillowcases,blue
cc/cc9ff710.jpg,How many pillowcases are shown,two
cc/cc9ff710.jpg,What is the apparent texture of the fabric,smooth
cc/cc9ff710.jpg,What is the shape of the pillowcases,rectangular
cc/cc9ff710.jpg,What is the overall arrangement of the pillowcases in the image,stacked
cc/cca238c7.jpg,What is the main color of the curtains,beige
cc/cca238c7.jpg,What type of curtain heading is shown,eyelet
cc/cca238c7.jpg,How many curtain panels are depicted,two
cc/cca238c7.jpg,What metal is the rod seemingly made of,silver
cc/cca238c7.jpg,What is the apparent texture of the fabric,smooth
cc/cca6cdfb.jpg,What is the shape of the gemstones,cushion
cc/cca6cdfb.jpg,What is the primary color of the gemstones,blue
cc/cca6cdfb.jpg,What type of earring closure is shown,leverback
cc/cca6cdfb.jpg,What is the setting style of the gemstones,checkerboard
cc/cca6cdfb.jpg,How many earrings are in the image,two
cc/ccb74b6f.jpg,What is the main color of the shoe,blue
cc/ccb74b6f.jpg,What is the style of the shoe,sneaker
cc/ccb74b6f.jpg,What is the sole color,white
cc/ccb74b6f.jpg,What is the material of the upper,knit
cc/ccb74b6f.jpg,What is the shoe's closure type,slip
cc/cccd986e.jpg,What is the main color of the flip-flop straps,blue
cc/cccd986e.jpg,What is the predominant pattern on the flip-flops,floral
cc/cccd986e.jpg,What is the type of footwear shown,flip
cc/cccd986e.jpg,What color is the background of the floral pattern,white
cc/cccd986e.jpg,What material are the flip-flops likely made of,rubber
cc/ccd76fc8.jpg,What is the main color of the shoe,grey
cc/ccd76fc8.jpg,What type of laces does the shoe have,laces
cc/ccd76fc8.jpg,What is the primary material of the upper part of the shoe,textile
cc/ccd76fc8.jpg,What color is the sole of the shoe,white
cc/ccd76fc8.jpg,What is the style of the shoe,casual
cc/cce0a912.jpg,How many drawers are shown,four
cc/cce0a912.jpg,What is the main color of the drawers,charcoal
cc/cce0a912.jpg,What material are the drawers made of,fabric
cc/cce0a912.jpg,What shape are the drawers,rectangular
cc/cce0a912.jpg,Are there handles on the drawers,yes
cc/cce220e8.jpg,What is the main color of the background on the phone case,green
cc/cce220e8.jpg,What is written on the phone case,alone
cc/cce220e8.jpg,What is depicted on the phone case besides text,railroad
cc/cce220e8.jpg,What is the apparent material of the phone case,silicone
cc/cce220e8.jpg,What shape is the phone case,rectangular
cc/cce36bb0.jpg,What is the main color of the slipper's strap,gold
cc/cce36bb0.jpg,What type of fastener is on the slipper,buckle
cc/cce36bb0.jpg,What is the material of the slipper's sole,leather
cc/cce36bb0.jpg,What is the style of the slipper,sandal
cc/cce36bb0.jpg,How many straps does the slipper have,one
cc/cce9bef7.jpg,What is the main color of the work light,orange
cc/cce9bef7.jpg,What is the shape of the light's front panel,hexagon
cc/cce9bef7.jpg,What material appears to be used for the light's body,plastic
cc/cce9bef7.jpg,What color is the light emitted from the LEDs,white
cc/cce9bef7.jpg,What is the primary material of the stand,metal
cc/ccea8b09.jpg,What is the main color of the curtains,pink
cc/ccea8b09.jpg,What type of heading do the curtains have,eyelet
cc/ccea8b09.jpg,How many curtain panels are shown,two
cc/ccea8b09.jpg,What is the apparent texture of the curtains,smooth
cc/ccea8b09.jpg,What metal is used for the curtain rings/grommets,gold
cc/ccedf86a.jpg,What is the main color of the shoe,white
cc/ccedf86a.jpg,What is the color of the stripe on the shoe,navy
cc/ccedf86a.jpg,What type of shoe is shown,sneakers
cc/ccedf86a.jpg,What material are the shoes made of,canvas
cc/ccedf86a.jpg,What is the style of the laces,flat
cc/ccfd626c.jpg,What is the main shape of the knob,round
cc/ccfd626c.jpg,What is the primary color of the knob,brass
cc/ccfd626c.jpg,What metal are the screws,silver
cc/ccfd626c.jpg,How many screws are included,two
cc/ccfd626c.jpg,What is the finish of the knob,brushed
cc/ccff506f.jpg,What is the main color of the chair,beige
cc/ccff506f.jpg,What type of chair is shown,recliner
cc/ccff506f.jpg,Is the chair rocking,yes
cc/ccff506f.jpg,What is the material of the chair,fabric
cc/ccff506f.jpg,How many legs does the chair have,four
cc/ccffe87f.jpg,What is the main color of the rice cooker,black
cc/ccffe87f.jpg,What material is the bottom part of the rice cooker,steel
cc/ccffe87f.jpg,What is the shape of the rice cooker's handle,curved
cc/ccffe87f.jpg,What type of display does the rice cooker have,digital
cc/ccffe87f.jpg,How many buttons are visible on the control panel,five
cd/cd0f0948.jpg,What is the main color of the shoe's upper,maroon
cd/cd0f0948.jpg,What color are the laces,red
cd/cd0f0948.jpg,What color is the sole,white
cd/cd0f0948.jpg,What is the material of the upper,knit
cd/cd0f0948.jpg,What type of shoe is shown,sneaker
cd/cd1047a3.jpg,What is the shape of the pendant,cushion
cd/cd1047a3.jpg,What is the main color of the necklace,white
cd/cd1047a3.jpg,What is the metal of the chain,silver
cd/cd1047a3.jpg,What is the setting style of the stone,bezel
cd/cd1047a3.jpg,What is the type of jewelry shown,necklace
cd/cd12f45c.jpg,What is the shape of the shelves,square
cd/cd12f45c.jpg,How many shelves are in the set,three
cd/cd12f45c.jpg,What is the main color of the shelves,mahogany
cd/cd12f45c.jpg,What is the finish of the shelves,matte
cd/cd12f45c.jpg,What is the arrangement of the shelves,nesting
cd/cd247528.jpg,What is the shape of the amethyst stones,cushion
cd/cd247528.jpg,What is the main color of the earrings,amethyst
cd/cd247528.jpg,What type of earring closure is shown,leverback
cd/cd247528.jpg,What is the metal type of the earring setting,gold
cd/cd247528.jpg,How many earrings are in the image,two
cd/cd287108.jpg,What is the main buckle color,gold
cd/cd287108.jpg,What is the primary material of the belt,webbed
cd/cd287108.jpg,What color stripe is closest to the buckle,navy
cd/cd287108.jpg,What is the color of the leather end,brown
cd/cd287108.jpg,How many colors are in the main belt section,three
cd/cd2f33b3.jpg,What is the main shape of the toilet paper holder,curved
cd/cd2f33b3.jpg,What is the finish of the toilet paper holder,nickel
cd/cd2f33b3.jpg,How many arms does the holder have,one
cd/cd2f33b3.jpg,What is the primary material appearing to be used,metal
cd/cd2f33b3.jpg,What is the mounting style of the holder,wall
cd/cd3214b9.jpg,What is the main color of the hat,brown
cd/cd3214b9.jpg,What is the style of the hat,beanie
cd/cd3214b9.jpg,What is the apparent texture of the hat,soft
cd/cd3214b9.jpg,What is the shape of the hat,rounded
cd/cd3214b9.jpg,Is the hat patterned or solid,solid
cd/cd39cd67.jpg,What is the main color of the microscope's body,white
cd/cd39cd67.jpg,What color is the base of the microscope,blue
cd/cd39cd67.jpg,What is the shape of the power adapter,rectangular
cd/cd39cd67.jpg,How many objective lenses are visible,three
cd/cd39cd67.jpg,What is the type of light source,led
cd/cd3ce629.jpg,What is the main color of the sandal straps,black
cd/cd3ce629.jpg,What material is the platform made of,espadrille
cd/cd3ce629.jpg,What type of closure does the sandal have,buckle
cd/cd3ce629.jpg,How many straps are across the top of the foot,three
cd/cd3ce629.jpg,What is the style of the sandal's heel,wedge
cd/cd45674b.jpg,How many lights are shown,four
cd/cd45674b.jpg,What is the main shape of each light,rectangular
cd/cd45674b.jpg,What is the primary color of the lights,white
cd/cd45674b.jpg,What type of switch is visible,pull
cd/cd45674b.jpg,What material appears to be the light's casing,plastic
cd/cd511761.jpg,What is the main color of the wallet,black
cd/cd511761.jpg,What is the apparent texture of the wallet's surface,snakeskin
cd/cd511761.jpg,What metal color is the accent strip,gold
cd/cd511761.jpg,What is the overall shape of the wallet,rectangular
cd/cd511761.jpg,What type of closure does the wallet appear to have,snap
cd/cd537012.jpg,What is the main color of the shirt stacker,blue
cd/cd537012.jpg,What is the shape of the organizer,rectangular
cd/cd537012.jpg,What material appears to be used for the organizer,fabric
cd/cd537012.jpg,How many dividers are visible inside the organizer,one
cd/cd537012.jpg,What is the color of the inner lining,light
cd/cd57f8e1.jpg,What is the main color of the handbag,pink
cd/cd57f8e1.jpg,What is the primary style of the handbag,tote
cd/cd57f8e1.jpg,How many main handles does the bag have,two
cd/cd57f8e1.jpg,What type of closure is visible on the front,clasp
cd/cd57f8e1.jpg,What is the apparent texture of the handbag,leatherette
cd/cd632e0b.jpg,What is the faucet's main style,modern
cd/cd632e0b.jpg,What is the finish of the faucet,bronze
cd/cd632e0b.jpg,How many handles does the faucet have,one
cd/cd632e0b.jpg,What type of sprayer does the faucet have,pull
cd/cd632e0b.jpg,What is the shape of the faucet's spout,arched
cd/cd668e1a.jpg,What is the main color of the shoe,grey
cd/cd668e1a.jpg,What color are the laces,blue
cd/cd668e1a.jpg,What type of shoe is shown,sneakers
cd/cd668e1a.jpg,What is the pattern on the inner lining,striped
cd/cd668e1a.jpg,What is the style of the shoe,casual
cd/cd678bbf.jpg,What is the predominant color of the case,black
cd/cd678bbf.jpg,What is the style of the text on the case,cursive
cd/cd678bbf.jpg,What is the main material of the case,silicone
cd/cd678bbf.jpg,What is the type of design on the case,printed
cd/cd678bbf.jpg,What phone model is the case for,vivo
cd/cd729d14.jpg,What is the main color of the pocket square,red
cd/cd729d14.jpg,What is the shape of the pocket square,square
cd/cd729d14.jpg,What color is the border,white
cd/cd729d14.jpg,What appears to be the texture of the fabric,smooth
cd/cd729d14.jpg,How many colors are predominantly shown,two
cd/cd806556.jpg,What is the shape of the light bulb,round
cd/cd806556.jpg,What is the main color of the bulb,white
cd/cd806556.jpg,What is the type of base on the lightbulb,screw
cd/cd806556.jpg,What material is the bulb's outer covering,glass
cd/cd806556.jpg,What is the overall style of the lightbulb,simple
cd/cd85efa4.jpg,What is the main color of the screen protector,black
cd/cd85efa4.jpg,How many screen protectors are shown,two
cd/cd85efa4.jpg,What is the shape of the screen protector,rectangular
cd/cd85efa4.jpg,What material is the screen protector made of,glass
cd/cd85efa4.jpg,What is the overall appearance of the product,sleek
cd/cd894d50.jpg,What is the shape of the gemstone,cushion
cd/cd894d50.jpg,What is the main color of the metal,yellow
cd/cd894d50.jpg,What is the type of earring,stud
cd/cd894d50.jpg,What is the color of the gemstone,white
cd/cd894d50.jpg,What is the number of earrings shown,two
cd/cd894fd5.jpg,What is the main color of the visible metal parts,brass
cd/cd894fd5.jpg,What is the shape of the visible magnetic ball,spherical
cd/cd894fd5.jpg,What is the apparent main color of the cylindrical body,black
cd/cd894fd5.jpg,How many visible magnetic catches are there in the image,one
cd/cd894fd5.jpg,What is the overall visible finish of the product,polished
cd/cd8b24cd.jpg,What is the main style of the shoe,slip
cd/cd8b24cd.jpg,What color is the sole,white
cd/cd8b24cd.jpg,What is the primary material of the upper,knit
cd/cd8b24cd.jpg,What is the back of the shoe like,elastic
cd/cd8b24cd.jpg,What is the shape of the toe,rounded
cd/cd90bcac.jpg,What is the shape of the earrings,butterflies
cd/cd90bcac.jpg,What is the main color of the gemstones,purple
cd/cd90bcac.jpg,What type of metal is used in the earrings,silver
cd/cd90bcac.jpg,What is the style of the earrings,studs
cd/cd90bcac.jpg,How many earrings are shown in the image,two
cd/cd945563.jpg,What is the main color of the frame,nickel
cd/cd945563.jpg,How many photo openings are there,four
cd/cd945563.jpg,What is the shape of the frame,rectangular
cd/cd945563.jpg,What color are the main images inside,purple
cd/cd945563.jpg,What is the material of the frame,metal
cd/cd950d8c.jpg,What is the main color of the shoe,pink
cd/cd950d8c.jpg,What is the toe shape of the shoe,pointed
cd/cd950d8c.jpg,What type of heel does the shoe have,kitten
cd/cd950d8c.jpg,What is the apparent material of the shoe,suede
cd/cd950d8c.jpg,What is the style of the shoe,pump
cd/cda8cee5.jpg,What is the main color of the mat,black
cd/cda8cee5.jpg,What is the shape of the mat,rectangular
cd/cda8cee5.jpg,Does the mat appear thick or thin,thin
cd/cda8cee5.jpg,What is the apparent texture of the mat,matt
cd/cda8cee5.jpg,How many mats are shown in the image,one
cd/cdb47af9.jpg,What is the main color of the TV mount,black
cd/cdb47af9.jpg,What is the shape of the main mounting plate,rectangular
cd/cdb47af9.jpg,How many straps are included,two
cd/cdb47af9.jpg,What tool is shown for leveling,level
cd/cdb47af9.jpg,What type of mount is this,wall
cd/cdbde166.jpg,What is the main color of the shredder,black
cd/cdbde166.jpg,What is the shape of the shredder,rectangular
cd/cdbde166.jpg,How many wheels are visible on the shredder,two
cd/cdbde166.jpg,What material appears to be the shredder's body,plastic
cd/cdbde166.jpg,What is the type of cut shown on the paper output slot,micro
cd/cdc6ac2b.jpg,What is the main color of the phone case,yellow
cd/cdc6ac2b.jpg,What is the shape of the phone case,rectangular
cd/cdc6ac2b.jpg,What is the design style of the case's image,abstract
cd/cdc6ac2b.jpg,Is the case hard or soft,hard
cd/cdc6ac2b.jpg,How many main colors are prominently displayed,three
cd/cdc996f3.jpg,What is the main color of the dumbbell,black
cd/cdc996f3.jpg,What is the shape of the dumbbell's ends,hexagonal
cd/cdc996f3.jpg,What material is the dumbbell made of,iron
cd/cdc996f3.jpg,What is the weight of the dumbbell in pounds,60
cd/cdc996f3.jpg,How many numbers are displayed on each end of the dumbbell,two
cd/cdd2b2f3.jpg,How many toggle switch openings are there,four
cd/cdd2b2f3.jpg,What is the main color of the wall plate,nickel
cd/cdd2b2f3.jpg,What is the shape of the wall plate,rectangular
cd/cdd2b2f3.jpg,How many screws are included,eight
cd/cdd2b2f3.jpg,What is the style of the plate's border,beveled
cd/cdd349e4.jpg,What is the main color of the straps,silver
cd/cdd349e4.jpg,What is the color of the sole,brown
cd/cdd349e4.jpg,What type of closure is shown,buckle
cd/cdd349e4.jpg,What is the style of the sandal,flat
cd/cdd349e4.jpg,How many straps are visible,three
cd/cddd8f82.jpg,What is the main color of the hat,gray
cd/cddd8f82.jpg,What is the style of the hat,beanie
cd/cddd8f82.jpg,What is the primary texture of the knit,cable
cd/cddd8f82.jpg,What material is the hat made of,cashmere
cd/cddd8f82.jpg,What is the shape of the hat,rounded
cd/cddea80e.jpg,What is the main color of the carrying case,black
cd/cddea80e.jpg,What is the primary material of the handle,plastic
cd/cddea80e.jpg,What type of closure does the case have,zipper
cd/cddea80e.jpg,What shape is the carrying case,rectangular
cd/cddea80e.jpg,How many handles does the case possess,one
cd/cde3483b.jpg,What is the main color of the wood,natural
cd/cde3483b.jpg,How many hooks are there,five
cd/cde3483b.jpg,What is the shape of the hooks,curved
cd/cde3483b.jpg,What is the material of the hooks,metal
cd/cde3483b.jpg,What is the overall shape of the rack,rectangular
cd/cdecc753.jpg,What is the main shape of the gemstone,round
cd/cdecc753.jpg,What is the color of the central stone,blue
cd/cdecc753.jpg,What appears to be the metal of the frame,silver
cd/cdecc753.jpg,What type of earring is shown,stud
cd/cdecc753.jpg,What smaller stones surround the main stone,cubic
cd/cdfd52b8.jpg,What is the main color of the boxes,white
cd/cdfd52b8.jpg,How many boxes are shown in total,ten
cd/cdfd52b8.jpg,What is the shape of the boxes,rectangular
cd/cdfd52b8.jpg,What color is the logo on the boxes,black
cd/cdfd52b8.jpg,Are the boxes stacked,no
ce/ce00f5db.jpg,What is the main background color of the wipe package,white
ce/ce00f5db.jpg,What animal is depicted prominently on the package,bear
ce/ce00f5db.jpg,What shape is the package,rectangular
ce/ce00f5db.jpg,What is the primary color of the text on the package,orange
ce/ce00f5db.jpg,How many wipes are in each pack,seventy
ce/ce0386a9.jpg,What is the main shoe style,pumps
ce/ce0386a9.jpg,What is the toe shape,pointed
ce/ce0386a9.jpg,What is the heel type,stiletto
ce/ce0386a9.jpg,What is the apparent material,leather
ce/ce0386a9.jpg,What is the color,nude
ce/ce04dd2a.jpg,What is the main color of the bed frame,oak
ce/ce04dd2a.jpg,What is the type of bed shown,double
